-217041 0.220868 -0.0788843
-216980 0.220954 -0.0787144
-216919 0.221041 -0.0785444
-216858 0.221127 -0.0783744
-216797 0.221213 -0.0782044
-216736 0.221299 -0.0780343
-216675 0.221386 -0.0778642
-216614 0.221472 -0.0776941
-216553 0.221558 -0.0775239
-216492 0.221645 -0.0773537
-216431 0.221731 -0.0771835
-216370 0.221817 -0.0770132
-216309 0.221904 -0.0768429
-216248 0.22199 -0.0766725
-216187 0.222077 -0.0765022
-216125 0.222163 -0.0763317
-216064 0.22225 -0.0761613
-216003 0.222336 -0.0759908
-215942 0.222423 -0.0758203
-215881 0.222509 -0.0756497
-215820 0.222596 -0.0754792
-215759 0.222682 -0.0753085
-215698 0.222769 -0.0751379
-215637 0.222855 -0.0749672
-215576 0.222942 -0.0747965
-215515 0.223028 -0.0746257
-215454 0.223115 -0.0744549
-215393 0.223202 -0.0742841
-215332 0.223288 -0.0741132
-215271 0.223375 -0.0739423
-215210 0.223462 -0.0737713
-215149 0.223549 -0.0736004
-215088 0.223635 -0.0734294
-215027 0.223722 -0.0732583
-214966 0.223809 -0.0730872
-214905 0.223896 -0.0729161
-214844 0.223983 -0.0727449
-214783 0.224069 -0.0725738
-214722 0.224156 -0.0724025
-214661 0.224243 -0.0722313
-214600 0.22433 -0.07206
-214539 0.224417 -0.0718886
-214478 0.224504 -0.0717172
-214417 0.224591 -0.0715458
-214355 0.224678 -0.0713744
-214294 0.224765 -0.0712029
-214233 0.224852 -0.0710314
-214172 0.224939 -0.0708598
-214111 0.225026 -0.0706882
-214050 0.225113 -0.0705166
-213989 0.2252 -0.0703449
-213928 0.225287 -0.0701732
-213867 0.225374 -0.0700015
-213806 0.225461 -0.0698297
-213745 0.225548 -0.0696579
-213684 0.225636 -0.069486
-213623 0.225723 -0.0693142
-213562 0.22581 -0.0691422
-213501 0.225897 -0.0689703
-213440 0.225985 -0.0687983
-213379 0.226072 -0.0686262
-213318 0.226159 -0.0684541
-213257 0.226246 -0.068282
-213196 0.226334 -0.0681099
-213135 0.226421 -0.0679377
-213074 0.226508 -0.0677655
-213013 0.226596 -0.0675932
-212952 0.226683 -0.0674209
-212891 0.226771 -0.0672486
-212830 0.226858 -0.0670762
-212769 0.226946 -0.0669038
-212708 0.227033 -0.0667313
-212646 0.22712 -0.0665588
-212585 0.227208 -0.0663863
-212524 0.227296 -0.0662137
-212463 0.227383 -0.0660411
-212402 0.227471 -0.0658684
-212341 0.227558 -0.0656958
-212280 0.227646 -0.065523
-212219 0.227734 -0.0653503
-212158 0.227821 -0.0651775
-212097 0.227909 -0.0650046
-212036 0.227997 -0.0648317
-211975 0.228084 -0.0646588
-211914 0.228172 -0.0644859
-211853 0.22826 -0.0643129
-211792 0.228348 -0.0641398
-211731 0.228435 -0.0639667
-211670 0.228523 -0.0637936
-211609 0.228611 -0.0636205
-211548 0.228699 -0.0634473
-211487 0.228787 -0.063274
-211426 0.228875 -0.0631008
-211365 0.228963 -0.0629275
-211304 0.22905 -0.0627541
-211243 0.229138 -0.0625807
-211182 0.229226 -0.0624073
-211121 0.229314 -0.0622338
-211060 0.229402 -0.0620603
-210999 0.22949 -0.0618867
-210938 0.229578 -0.0617131
-210876 0.229667 -0.0615395
-210815 0.229755 -0.0613658
-210754 0.229843 -0.0611921
-210693 0.229931 -0.0610184
-210632 0.230019 -0.0608446
-210571 0.230107 -0.0606707
-210510 0.230195 -0.0604969
-210449 0.230284 -0.0603229
-210388 0.230372 -0.060149
-210327 0.23046 -0.059975
-210266 0.230548 -0.059801
-210205 0.230637 -0.0596269
-210144 0.230725 -0.0594528
-210083 0.230813 -0.0592786
-210022 0.230902 -0.0591044
-209961 0.23099 -0.0589302
-209900 0.231079 -0.0587559
-209839 0.231167 -0.0585815
-209778 0.231255 -0.0584072
-209717 0.231344 -0.0582328
-209656 0.231432 -0.0580583
-209595 0.231521 -0.0578838
-209534 0.231609 -0.0577093
-209473 0.231698 -0.0575347
-209412 0.231787 -0.0573601
-209351 0.231875 -0.0571854
-209290 0.231964 -0.0570107
-209229 0.232052 -0.056836
-209167 0.232141 -0.0566612
-209106 0.23223 -0.0564864
-209045 0.232319 -0.0563115
-208984 0.232407 -0.0561366
-208923 0.232496 -0.0559617
-208862 0.232585 -0.0557867
-208801 0.232674 -0.0556116
-208740 0.232762 -0.0554366
-208679 0.232851 -0.0552614
-208618 0.23294 -0.0550863
-208557 0.233029 -0.0549111
-208496 0.233118 -0.0547358
-208435 0.233207 -0.0545605
-208374 0.233296 -0.0543852
-208313 0.233385 -0.0542098
-208252 0.233474 -0.0540344
-208191 0.233563 -0.0538589
-208130 0.233652 -0.0536834
-208069 0.233741 -0.0535079
-208008 0.23383 -0.0533323
-207947 0.233919 -0.0531566
-207886 0.234008 -0.0529809
-207825 0.234097 -0.0528052
-207764 0.234186 -0.0526295
-207703 0.234275 -0.0524536
-207642 0.234365 -0.0522778
-207581 0.234454 -0.0521019
-207520 0.234543 -0.0519259
-207458 0.234632 -0.05175
-207397 0.234722 -0.0515739
-207336 0.234811 -0.0513979
-207275 0.2349 -0.0512217
-207214 0.23499 -0.0510456
-207153 0.235079 -0.0508694
-207092 0.235168 -0.0506931
-207031 0.235258 -0.0505168
-206970 0.235347 -0.0503405
-206909 0.235437 -0.0501641
-206848 0.235526 -0.0499877
-206787 0.235616 -0.0498112
-206726 0.235705 -0.0496347
-206665 0.235795 -0.0494581
-206604 0.235885 -0.0492815
-206543 0.235974 -0.0491048
-206482 0.236064 -0.0489281
-206421 0.236153 -0.0487514
-206360 0.236243 -0.0485746
-206299 0.236333 -0.0483978
-206238 0.236423 -0.0482209
-206177 0.236512 -0.048044
-206116 0.236602 -0.047867
-206055 0.236692 -0.04769
-205994 0.236782 -0.0475129
-205933 0.236872 -0.0473358
-205872 0.236961 -0.0471587
-205811 0.237051 -0.0469815
-205750 0.237141 -0.0468042
-205688 0.237231 -0.0466269
-205627 0.237321 -0.0464496
-205566 0.237411 -0.0462722
-205505 0.237501 -0.0460948
-205444 0.237591 -0.0459173
-205383 0.237681 -0.0457398
-205322 0.237771 -0.0455622
-205261 0.237861 -0.0453846
-205200 0.237951 -0.045207
-205139 0.238042 -0.0450293
-205078 0.238132 -0.0448515
-205017 0.238222 -0.0446737
-204956 0.238312 -0.0444959
-204895 0.238402 -0.044318
-204834 0.238493 -0.04414
-204773 0.238583 -0.0439621
-204712 0.238673 -0.043784
-204651 0.238764 -0.0436059
-204590 0.238854 -0.0434278
-204529 0.238944 -0.0432496
-204468 0.239035 -0.0430714
-204407 0.239125 -0.0428932
